gene,median_effect,mean_effect,min_effect,max_effect,q25_effect,q75_effect,frac_dep_lt_minus05,frac_dep_lt_minus03,n_cell_lines,is_strongly_essential,dep_prob_median,dep_prob_mean,frac_prob_gt_05,aml_mean_tpm_log1p,aml_median_tpm_log1p,rank_score,is_known_aml_target
CSF3,-0.2367270141839981,-0.21801172196865082,-0.38264888525009155,0.08808183670043945,-0.2889661490917206,-0.16537605971097946,0.0,0.18604651162790697,43,False,0.15919938683509827,0.15878868103027344,0.0,0.07607670873403549,0.026444070041179657,0.14782004668269047,False
FAM89B,-0.19304606318473816,-0.19532383978366852,-0.4338802993297577,0.19153186678886414,-0.3029286563396454,-0.10832928866147995,0.0,0.27906976744186046,43,False,0.11451723426580429,0.15752185881137848,0.023255813953488372,4.201985836029053,4.112759590148926,0.1444841021888478,False
CTTN,-0.18978099524974823,-0.19867002964019775,-0.8138487339019775,0.22019022703170776,-0.27564287185668945,-0.12261677533388138,0.046511627906976744,0.20930232558139536,43,False,0.10173172503709793,0.15966874361038208,0.046511627906976744,3.0333962440490723,1.995666742324829,0.1418995240919812,False
HNF1B,-0.1825009286403656,-0.1904132068157196,-0.5058618187904358,0.07402271032333374,-0.2841164618730545,-0.1063566617667675,0.023255813953488372,0.2558139534883721,43,False,0.10103980451822281,0.13783617317676544,0.0,0.02064105123281479,0.018809333443641663,0.14124388679168948,False
GPX8,-0.1612582951784134,-0.18383999168872833,-0.671565592288971,0.12778426706790924,-0.2813023030757904,-0.07699083164334297,0.06976744186046512,0.23255813953488372,43,False,0.09225490689277649,0.15730126202106476,0.06976744186046512,1.0289041996002197,0.33276575803756714,0.14117066922575927,False
SLC35B2,-0.17657294869422913,-0.18371260166168213,-0.5255200862884521,0.339272677898407,-0.2896452397108078,-0.07115228846669197,0.046511627906976744,0.23255813953488372,43,False,0.09801352024078369,0.1630374789237976,0.046511627906976744,5.2940592765808105,5.277702331542969,0.14089564778083977,False
ABCC6,-0.1180766373872757,-0.13918006420135498,-0.5274057388305664,0.1871315836906433,-0.19596673548221588,-0.036062279250472784,0.125,0.25,8,False,0.06127484515309334,0.12739506363868713,0.125,1.2634036540985107,0.6336894035339355,0.1408581394702196,False
ESRRA,-0.17288170754909515,-0.1594589352607727,-0.5580923557281494,0.40519142150878906,-0.2528286352753639,-0.085859265178442,0.046511627906976744,0.23255813953488372,43,False,0.08576503396034241,0.1549856811761856,0.06976744186046512,4.633429527282715,4.718868732452393,0.13819430269474206,False
SHC3,-0.18522140383720398,-0.2149721384048462,-0.49949952960014343,0.027569875121116638,-0.29074233770370483,-0.13028212636709213,0.0,0.23255813953488372,43,False,0.11999748647212982,0.16474327445030212,0.023255813953488372,0.2036767452955246,0.044862374663352966,0.13259993808907133,False
TRNP1,-0.1899857074022293,-0.19230325520038605,-0.5802104473114014,0.15014073252677917,-0.2794811725616455,-0.10785403102636337,0.023255813953488372,0.18604651162790697,43,False,0.09905382245779037,0.15102583169937134,0.046511627906976744,0.9058221578598022,0.6375209093093872,0.13008571171829866,False
ASS1,-0.19696414470672607,-0.17545723915100098,-0.47067561745643616,0.2876526117324829,-0.26435886323451996,-0.06794627942144871,0.0,0.18604651162790697,43,False,0.12139970809221268,0.14308393001556396,0.06976744186046512,4.260385036468506,4.4986958503723145,0.1281349310174931,False
RRAD,-0.1757616549730301,-0.19942434132099152,-0.6291020512580872,0.17268617451190948,-0.2799929529428482,-0.10972368344664574,0.023255813953488372,0.20930232558139536,43,False,0.08791033923625946,0.16496804356575012,0.046511627906976744,0.2505183219909668,0.10780790448188782,0.1279329052151636,False
TRIP6,-0.18236280977725983,-0.15898750722408295,-0.42341724038124084,0.15176086127758026,-0.25325360894203186,-0.04893933795392513,0.0,0.20930232558139536,43,False,0.12078530341386795,0.13558146357536316,0.0,3.5082812309265137,4.494301795959473,0.1268841193685698,False
MT1A,-0.18645918369293213,-0.1916072815656662,-0.4817231595516205,0.07301966100931168,-0.26918305456638336,-0.09966837987303734,0.0,0.20512820512820512,39,False,0.1071770116686821,0.1316472291946411,0.0,0.4593173563480377,0.0,0.1263270156696821,False
RAC3,-0.15512052178382874,-0.15643149614334106,-0.6082754731178284,0.28503477573394775,-0.27858519554138184,-0.022939962334930897,0.046511627906976744,0.20930232558139536,43,False,0.07408339530229568,0.15721715986728668,0.09302325581395349,4.77921199798584,4.959266662597656,0.12527050173213317,False
CFB,-0.1875690370798111,-0.20369753241539001,-0.4167563021183014,-0.00812633614987135,-0.27390602231025696,-0.13664302229881287,0.0,0.18604651162790697,43,False,0.11456041783094406,0.14368996024131775,0.0,0.7021061182022095,0.5768184661865234,0.12369295894060024,False
NAGLU,-0.20600610971450806,-0.19880980253219604,-0.47014760971069336,0.02794584073126316,-0.2649499773979187,-0.10993315652012825,0.0,0.13953488372093023,43,False,0.11582447588443756,0.14967431128025055,0.046511627906976744,3.836064577102661,3.809460163116455,0.12189186821843304,False
TM7SF2,-0.1714143007993698,-0.1714228093624115,-0.5088146328926086,0.09000315517187119,-0.2716422379016876,-0.03754395991563797,0.023255813953488372,0.16279069767441862,43,False,0.11777065694332123,0.14160527288913727,0.023255813953488372,3.859304904937744,3.7389681339263916,0.1198776697350103,False
KDM5B,-0.1761438399553299,-0.18368692696094513,-0.521460771560669,0.02761991322040558,-0.22488407045602798,-0.1021934449672699,0.023255813953488372,0.16279069767441862,43,False,0.09450192749500275,0.13133354485034943,0.046511627906976744,5.185657501220703,5.2523274421691895,0.11944261245256248,False
MUC1,-0.20855355262756348,-0.19955267012119293,-0.3533392548561096,0.10249651223421097,-0.251126766204834,-0.14853618294000626,0.0,0.11627906976744186,43,False,0.12512391805648804,0.1285310834646225,0.0,2.855846405029297,2.9363694190979004,0.11918962681016258,False
BAD,-0.13991886377334595,-0.15112055838108063,-0.5823400020599365,0.19612081348896027,-0.24311399459838867,-0.047017207369208336,0.046511627906976744,0.20930232558139536,43,False,0.07045135647058487,0.1296931654214859,0.046511627906976744,4.643037796020508,4.4947686195373535,0.11882663464476896,False
SGCE,-0.14565198123455048,-0.17755268514156342,-0.7295383810997009,0.0664856880903244,-0.25804421305656433,-0.055346520617604256,0.06976744186046512,0.16279069767441862,43,False,0.0629022940993309,0.14197920262813568,0.046511627906976744,0.987838089466095,0.4963074028491974,0.11803939399677654,False
SDC1,-0.155628502368927,-0.1266161948442459,-0.5538908839225769,0.44575271010398865,-0.2642833739519119,-0.0023902670945972204,0.023255813953488372,0.20930232558139536,43,False,0.06827495247125626,0.12726877629756927,0.023255813953488372,0.9489516019821167,0.48315972089767456,0.11791610549702201,False
CPD,-0.15853646397590637,-0.180362269282341,-0.5022634863853455,0.24791204929351807,-0.2729322165250778,-0.09083455801010132,0.023255813953488372,0.18604651162790697,43,False,0.09126820415258408,0.13971839845180511,0.023255813953488372,4.453667640686035,4.473082542419434,0.11672745251724885,False
RCN1,-0.12511304020881653,-0.1375734806060791,-0.578167200088501,0.20862212777137756,-0.21820960938930511,-0.017065017949789762,0.09302325581395349,0.16279069767441862,43,False,0.05586064234375954,0.13015444576740265,0.09302325581395349,5.4323272705078125,5.409580230712891,0.11609639659697234,False
PSAT1,-0.14931704103946686,-0.1774577498435974,-0.5132631659507751,0.19062383472919464,-0.27660852670669556,-0.08645995706319809,0.023255813953488372,0.20930232558139536,43,False,0.07416430115699768,0.1318582445383072,0.0,6.286675453186035,7.076247215270996,0.1159804558338121,False
PRR7,-0.19203662872314453,-0.18250823020935059,-0.3940611481666565,0.2876243591308594,-0.24289750307798386,-0.11937494948506355,0.0,0.13953488372093023,43,False,0.10867928713560104,0.12743397057056427,0.023255813953488372,2.260526180267334,2.2210822105407715,0.11558955694700396,False
GATA2,-0.06378988921642303,-0.14095069468021393,-0.9077757000923157,0.284549355506897,-0.3083477020263672,0.11001333221793175,0.11627906976744186,0.2558139534883721,43,False,0.03984879329800606,0.20723773539066315,0.23255813953488372,5.278888702392578,5.5606689453125,0.1155473466442768,False
THBS3,-0.19223758578300476,-0.19222503900527954,-0.4132711887359619,0.013864864595234394,-0.24595167487859726,-0.13638918101787567,0.0,0.13953488372093023,43,False,0.10288703441619873,0.1325831115245819,0.0,3.1065821647644043,3.2049074172973633,0.11509071449900783,False
STEAP2,-0.1411011815071106,-0.18229322135448456,-0.6753575205802917,0.08889737725257874,-0.2700236439704895,-0.07924788072705269,0.046511627906976744,0.18604651162790697,43,False,0.07049111276865005,0.13876748085021973,0.046511627906976744,0.33133378624916077,0.05837801843881607,0.11465237457738366,False
PPL,-0.14263200759887695,-0.16638320684432983,-0.4944098889827728,0.260597825050354,-0.29522839188575745,-0.02626852598041296,0.0,0.23255813953488372,43,False,0.08893143385648727,0.14613817632198334,0.023255813953488372,0.19677364826202393,0.10463990271091461,0.11245757433217626,False
YAP1,-0.16156432032585144,-0.16708067059516907,-0.5789053440093994,0.11175058037042618,-0.2399710863828659,-0.04690182954072952,0.023255813953488372,0.16279069767441862,43,False,0.08185289800167084,0.11680357903242111,0.023255813953488372,0.6212361454963684,0.2508150041103363,0.1123459016514379,False
SFTPB,-0.18561409413814545,-0.15991725027561188,-0.4822792112827301,0.20279215276241302,-0.22079462558031082,-0.09840366989374161,0.0,0.13953488372093023,43,False,0.0956454798579216,0.12151400744915009,0.023255813953488372,0.04380344599485397,0.022070961073040962,0.1117171623852364,False
NT5DC2,-0.14530813694000244,-0.16306108236312866,-0.9147547483444214,0.22727003693580627,-0.2628253549337387,-0.035785519517958164,0.023255813953488372,0.18604651162790697,43,False,0.07739140093326569,0.13070286810398102,0.023255813953488372,5.60960578918457,5.940176010131836,0.11004844138095546,False
RBM15B,-0.1533513069152832,-0.1762886643409729,-0.5786831378936768,0.014137394726276398,-0.23474755883216858,-0.08215319365262985,0.023255813953488372,0.16279069767441862,43,False,0.08057773113250732,0.13077597320079803,0.023255813953488372,4.018118858337402,4.106926441192627,0.10893317960029425,False
CACNA2D2,-0.16890794038772583,-0.17441383004188538,-0.5049862265586853,0.11893106251955032,-0.24207770824432373,-0.0996411144733429,0.023255813953488372,0.11627906976744186,43,False,0.08209161460399628,0.12081284821033478,0.0,0.4654836654663086,0.20286670327186584,0.10600489575502485,False
EPCAM,-0.1763836294412613,-0.1739601194858551,-0.542176365852356,0.0813005343079567,-0.215910904109478,-0.11339151486754417,0.023255813953488372,0.09302325581395349,43,False,0.09496524930000305,0.1115478053689003,0.023255813953488372,2.001399517059326,0.841719925403595,0.10563137205534204,False
SIGMAR1,-0.1439817100763321,-0.15744838118553162,-0.4057089686393738,0.0674038827419281,-0.24900095164775848,-0.07531740143895149,0.0,0.18604651162790697,43,False,0.08321372419595718,0.11588343977928162,0.023255813953488372,6.372422218322754,6.471662521362305,0.10312335877570994,False
FLT3,-0.08574927598237991,-0.1849774569272995,-1.7441208362579346,0.16758915781974792,-0.20186976343393326,-0.021651393733918667,0.11627906976744186,0.13953488372093023,43,False,0.04819997027516365,0.15430878102779388,0.11627906976744186,2.1130292415618896,0.42773473262786865,0.10191040509488694,True
TRAF4,-0.15886721014976501,-0.14952410757541656,-0.5481414198875427,0.17677220702171326,-0.22334454208612442,-0.05726238526403904,0.023255813953488372,0.11627906976744186,43,False,0.08040675520896912,0.12417528033256531,0.046511627906976744,4.589169502258301,4.456017017364502,0.10182011772033779,False
ASNS,-0.1321660578250885,-0.15366268157958984,-0.6540449857711792,0.05432210862636566,-0.2311895415186882,-0.044875869527459145,0.046511627906976744,0.13953488372093023,43,False,0.06621517241001129,0.11625031381845474,0.046511627906976744,6.545332908630371,6.2567949295043945,0.10134840548731561,False
PLEKHN1,-0.13173262774944305,-0.14592358469963074,-0.514258623123169,0.24125270545482635,-0.25882595032453537,-0.0672597736120224,0.023255813953488372,0.16279069767441862,43,False,0.06398423761129379,0.11386727541685104,0.023255813953488372,0.32500526309013367,0.10721363872289658,0.09862635858183684,False
KDR,-0.11236642301082611,-0.1563948094844818,-0.7963892221450806,0.20907200872898102,-0.23109733313322067,-0.05267341993749142,0.046511627906976744,0.16279069767441862,43,False,0.06263873726129532,0.11633217334747314,0.046511627906976744,0.5940554141998291,0.01721755973994732,0.09772207083743674,False
YIPF2,-0.11497403681278229,-0.1407303810119629,-0.6733055710792542,0.21527843177318573,-0.20579031109809875,-0.035163247026503086,0.046511627906976744,0.16279069767441862,43,False,0.05198240652680397,0.11912357807159424,0.046511627906976744,5.707455635070801,5.740927696228027,0.09769948328477007,False
DTX2,-0.13990066945552826,-0.15801124274730682,-0.5129686594009399,0.15891872346401215,-0.26873679459095,-0.04267917014658451,0.023255813953488372,0.13953488372093023,43,False,0.06783939152956009,0.12958957254886627,0.023255813953488372,3.415470600128174,3.347574234008789,0.09762792786539988,False
MARCKSL1,-0.13690464198589325,-0.15348228812217712,-0.5450813174247742,0.14881965517997742,-0.2236957550048828,-0.07538454979658127,0.023255813953488372,0.13953488372093023,43,False,0.06922072917222977,0.12093943357467651,0.023255813953488372,6.077557563781738,6.2309675216674805,0.09656765064181284,False
TMEM92,-0.16376759111881256,-0.15849342942237854,-0.6783631443977356,0.21392200887203217,-0.2007819190621376,-0.09960315003991127,0.023255813953488372,0.06976744186046512,43,False,0.07908812910318375,0.11112842708826065,0.023255813953488372,0.40385374426841736,0.1601027548313141,0.09434608191598293,False
RFX5,-0.1463795006275177,-0.16352896392345428,-0.43566885590553284,0.05164869502186775,-0.2480149120092392,-0.09654856845736504,0.0,0.13953488372093023,43,False,0.07296427339315414,0.11659584194421768,0.0,5.348343372344971,5.543389320373535,0.09375520433450855,False
FKBP10,-0.13348005712032318,-0.15143674612045288,-0.47135016322135925,0.12163911759853363,-0.1929093450307846,-0.05481760948896408,0.0,0.16279069767441862,43,False,0.07340185344219208,0.1085965484380722,0.0,2.9863874912261963,2.660858392715454,0.09329034772723221,False
DHCR7,-0.15199382603168488,-0.16485589742660522,-0.48896390199661255,0.14715319871902466,-0.21681001037359238,-0.08968168497085571,0.0,0.11627906976744186,43,False,0.09105439484119415,0.11254385858774185,0.023255813953488372,5.6898016929626465,5.840249538421631,0.09315878385028174,False
DNAH5,-0.12112846225500107,-0.1509452611207962,-0.523664653301239,0.022383680567145348,-0.19283044338226318,-0.06645195931196213,0.023255813953488372,0.13953488372093023,43,False,0.06424109637737274,0.10145936161279678,0.023255813953488372,0.23313331604003906,0.01776476390659809,0.08975921546997027,False
EGFR,-0.146156445145607,-0.13269682228565216,-0.4073329269886017,0.13551031053066254,-0.21449846029281616,-0.03559071756899357,0.0,0.11627906976744186,43,False,0.07605346292257309,0.09266121685504913,0.0,0.24049219489097595,0.12677597999572754,0.08932373830398849,False
PFKM,-0.12608151137828827,-0.13081513345241547,-0.4428369700908661,0.1227022036910057,-0.2141595035791397,-0.05121660977602005,0.0,0.16279069767441862,43,False,0.058169886469841,0.10197637230157852,0.023255813953488372,3.969670057296753,4.155857563018799,0.08880773273318314,False
EPHA2,-0.15351249277591705,-0.14243529736995697,-0.40947821736335754,0.19025550782680511,-0.2218681201338768,-0.0498978141695261,0.0,0.09302325581395349,43,False,0.0871465727686882,0.10754614323377609,0.0,0.8362623453140259,0.34407225251197815,0.08872430555002633,False
SLC27A5,-0.10936341434717178,-0.13774310052394867,-0.507899820804596,0.15632018446922302,-0.21026655286550522,-0.050780994817614555,0.023255813953488372,0.16279069767441862,43,False,0.05359482765197754,0.10718891024589539,0.0,4.814670562744141,4.855737686157227,0.0886397322249967,False
NCKAP1,-0.09667056053876877,-0.15569451451301575,-0.6883412599563599,0.27252650260925293,-0.25953274965286255,-0.03983194939792156,0.023255813953488372,0.18604651162790697,43,False,0.05055798590183258,0.1256493777036667,0.023255813953488372,2.6378884315490723,2.2661619186401367,0.08791006931731868,False
ITGA10,-0.15198472142219543,-0.15227831900119781,-0.4091973900794983,0.10465631633996964,-0.2177184671163559,-0.10642221942543983,0.0,0.09302325581395349,43,False,0.07177597284317017,0.10433026403188705,0.0,0.46875104308128357,0.20348261296749115,0.0865761370159859,False
MAP7,-0.12446941435337067,-0.13424400985240936,-0.5057390332221985,0.14571279287338257,-0.2369406893849373,-0.008105290064122528,0.023255813953488372,0.11627906976744186,43,False,0.057965200394392014,0.10528421401977539,0.023255813953488372,2.0222115516662598,1.5695310831069946,0.08581684392032235,False
DMKN,-0.11125974357128143,-0.12970566749572754,-0.5256777405738831,0.23520782589912415,-0.24364569038152695,-0.03882235288619995,0.023255813953488372,0.13953488372093023,43,False,0.05165049061179161,0.11170769482851028,0.023255813953488372,0.7098099589347839,0.319718599319458,0.0845526674199243,False
IFRD2,-0.13002125918865204,-0.11478395015001297,-0.5777680277824402,0.3448677062988281,-0.2211819738149643,-0.014776141848415136,0.023255813953488372,0.09302325581395349,43,False,0.06578589230775833,0.09832613170146942,0.023255813953488372,6.132933616638184,6.228574752807617,0.08416848825507386,False
HOXB7,-0.151129812002182,-0.14557546377182007,-0.39414218068122864,0.16509878635406494,-0.24084172397851944,-0.060986537486314774,0.0,0.06976744186046512,43,False,0.08164697885513306,0.1080513522028923,0.0,1.3221322298049927,0.4856629967689514,0.08257011105847913,False
FERMT2,-0.09970493614673615,-0.1458549201488495,-0.47736966609954834,0.09178473055362701,-0.2217378318309784,-0.05902202054858208,0.0,0.18604651162790697,43,False,0.048546768724918365,0.10213663429021835,0.0,1.1396636962890625,0.43023204803466797,0.08194595365676768,False
MET,-0.1702381819486618,-0.1688580960035324,-0.42241379618644714,-0.026351742446422577,-0.20578856766223907,-0.12774644047021866,0.0,0.023255813953488372,43,False,0.08999747782945633,0.09962372481822968,0.0,0.7444928884506226,0.365788996219635,0.08174618335310803,False
ZP3,-0.11575169116258621,-0.12251552194356918,-0.6271150708198547,0.15204653143882751,-0.18958399444818497,-0.015605420805513859,0.023255813953488372,0.11627906976744186,43,False,0.05157479643821716,0.10094550251960754,0.023255813953488372,2.3344695568084717,2.3969814777374268,0.08169071424839108,False
RHOD,-0.12343697994947433,-0.15285702049732208,-0.5783804059028625,0.19365403056144714,-0.22648029029369354,-0.09070869907736778,0.023255813953488372,0.09302325581395349,43,False,0.06321889162063599,0.104084312915802,0.023255813953488372,0.1537518948316574,0.08994299918413162,0.08127807649069053,False
SHE,-0.16040095686912537,-0.14454978704452515,-0.3516896367073059,0.1594754159450531,-0.20611321181058884,-0.07511793449521065,0.0,0.046511627906976744,43,False,0.07810550928115845,0.09418267011642456,0.0,0.2059963047504425,0.022036489099264145,0.08127325925716135,False
MANBAL,-0.1475416123867035,-0.14402538537979126,-0.37276211380958557,0.08905873447656631,-0.20657558739185333,-0.07837142422795296,0.0,0.06976744186046512,43,False,0.07059497386217117,0.0998174324631691,0.0,3.9349594116210938,3.912689447402954,0.08002963071299153,False
TTC39A,-0.15753920376300812,-0.148298978805542,-0.3982422947883606,0.15318770706653595,-0.21109820902347565,-0.09917601570487022,0.0,0.046511627906976744,43,False,0.06953883171081543,0.09344309568405151,0.0,0.4324064254760742,0.2551373541355133,0.07927189025768014,False
FSCN1,-0.12538288533687592,-0.11637519299983978,-0.3493884801864624,0.22884732484817505,-0.19929838925600052,-0.04025237075984478,0.0,0.11627906976744186,43,False,0.05740141496062279,0.08903907984495163,0.0,5.138636589050293,5.809525966644287,0.07914910958430102,False
